"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"14:21:02:007","2517530106536100"," 118.553","  99.000"," 2800","  17.367","2235.931"," 621.092","  15.078","1973.050"," 548.069","100","0","   1.534"," 108.005","  30.001","  28.000","  850"
"14:21:02:107","2517530376536817"," 118.653","  99.000"," 2800","  17.241","2237.655"," 621.571","  14.970","1974.547"," 548.485","100","0","   1.459"," 108.151","  30.042","  28.000","  850"
"14:21:02:205","2517530640668217"," 118.751","  99.000"," 2800","  17.331","2239.350"," 622.042","  15.047","1976.019"," 548.894","100","0","   1.474"," 108.295","  30.082","  28.000","  850"
"14:21:02:307","2517530916526314"," 118.853","  97.000"," 2800","  17.490","2241.138"," 622.538","  15.200","1977.572"," 549.326","100","0","   1.495"," 108.448","  30.124","  28.000","  850"
"14:21:02:407","2517531186403746"," 118.953"," 100.000"," 2800","  17.359","2242.873"," 623.020","  15.127","1979.084"," 549.746"," 99","0","   1.169"," 108.564","  30.157","  28.000","  850"
"14:21:02:503","2517531447204252"," 119.050"," 100.000"," 2800","  17.751","2244.587"," 623.496","  15.580","1980.589"," 550.164"," 99","0","   0.824"," 108.644","  30.179","  28.000","  850"
"14:21:02:605","2517531721081560"," 119.151","  99.000"," 2800","  17.510","2246.364"," 623.990","  15.361","1982.147"," 550.596"," 99","0","   0.835"," 108.729","  30.202","  28.000","  850"
"14:21:02:707","2517531996488976"," 119.253","  95.000"," 2800","  18.728","2248.274"," 624.521","  16.212","1983.801"," 551.056"," 99","0","   1.214"," 108.853","  30.237","  28.000","  850"
"14:21:02:807","2517532266518664"," 119.353","  99.000"," 2900","  17.938","2250.068"," 625.019","  15.749","1985.376"," 551.493","100","0","   0.952"," 108.948","  30.263","  28.000","  850"
"14:21:02:904","2517532528237503"," 119.450"," 100.000"," 2900","  19.178","2251.927"," 625.535","  17.013","1987.025"," 551.951","102","0","   0.858"," 109.031","  30.286","  28.000","  850"
"14:21:03:005","2517532800678867"," 119.551","  99.000"," 2900","  19.425","2253.887"," 626.080","  17.243","1988.765"," 552.435","102","0","   0.858"," 109.118","  30.310","  28.000","  850"
"14:21:03:107","2517533076518601"," 119.653","  99.000"," 2900","  19.149","2255.843"," 626.623","  16.965","1990.498"," 552.916","102","0","   1.129"," 109.233","  30.342","  28.000","  850"
"14:21:03:207","2517533346545709"," 119.753","  99.000"," 2900","  19.273","2257.771"," 627.159","  17.063","1992.205"," 553.390","102","0","   1.280"," 109.361","  30.378","  28.000","  850"
"14:21:03:303","2517533606721225"," 119.850"," 100.000"," 2900","  19.350","2259.636"," 627.677","  17.066","1993.849"," 553.847","102","0","   1.654"," 109.520","  30.422","  28.000","  850"
"14:21:03:405","2517533880687240"," 119.951","  99.000"," 2900","  18.914","2261.555"," 628.210","  16.686","1995.543"," 554.317","103","0","   1.359"," 109.658","  30.461","  28.000","  850"
"14:21:03:503","2517534145803699"," 120.049","  99.000"," 2900","  18.851","2263.406"," 628.724","  16.608","1997.173"," 554.770","103","0","   1.424"," 109.798","  30.499","  28.000","  850"
"14:21:03:603","2517534415305501"," 120.149","  99.000"," 2900","  18.932","2265.296"," 629.249","  16.663","1998.837"," 555.232","103","0","   1.524"," 109.950","  30.542","  28.000","  850"
"14:21:03:702","2517534684623607"," 120.249","  95.000"," 2900","  19.817","2267.273"," 629.798","  17.147","2000.547"," 555.708","102","0","   1.709"," 110.121","  30.589","  28.000","  850"
"14:21:03:805","2517534962033034"," 120.352","  99.000"," 2900","  18.789","2269.203"," 630.334","  16.495","2002.242"," 556.178","102","0","   1.670"," 110.292","  30.637","  28.000","  850"
"14:21:03:904","2517535227782070"," 120.450","  99.000"," 2900","  18.638","2271.038"," 630.844","  16.377","2003.854"," 556.626","101","0","   1.566"," 110.446","  30.680","  28.000","  850"
"14:21:04:004","2517535499791866"," 120.551","  99.000"," 2900","  18.581","2272.910"," 631.364","  16.299","2005.496"," 557.082","101","0","   1.595"," 110.607","  30.724","  28.000","  850"
"14:21:04:103","2517535767055995"," 120.650","  99.000"," 2900","  18.491","2274.740"," 631.872","  16.229","2007.103"," 557.528","101","0","   1.531"," 110.759","  30.766","  28.000","  850"
"14:21:04:205","2517536040907212"," 120.751","  99.000"," 2900","  18.439","2276.610"," 632.392","  16.183","2008.744"," 557.984","102","0","   1.554"," 110.916","  30.810","  28.000","  850"
"14:21:04:303","2517536306300754"," 120.850","  99.000"," 2900","  18.782","2278.456"," 632.905","  16.561","2010.372"," 558.437","101","0","   1.342"," 111.048","  30.847","  28.000","  850"
"14:21:04:406","2517536583925113"," 120.952","  99.000"," 2900","  19.060","2280.416"," 633.449","  16.856","2012.105"," 558.918","102","0","   1.142"," 111.166","  30.879","  28.000","  850"
"14:21:04:503","2517536845630827"," 121.049","  98.000"," 2900","  19.254","2282.283"," 633.967","  17.087","2013.761"," 559.378","102","0","   0.826"," 111.246","  30.902","  28.000","  850"
"14:21:04:603","2517537115273125"," 121.149","  99.000"," 2900","  18.851","2284.165"," 634.490","  16.717","2015.431"," 559.842","102","0","   0.834"," 111.329","  30.925","  28.000","  850"
"14:21:04:702","2517537383550780"," 121.249","  95.000"," 2900","  19.991","2286.152"," 635.042","  17.493","2017.169"," 560.325","102","0","   1.226"," 111.451","  30.959","  28.000","  850"
"14:21:04:805","2517537661034418"," 121.351","  99.000"," 2900","  19.625","2288.169"," 635.602","  17.193","2018.936"," 560.816","103","0","   0.967"," 111.550","  30.986","  28.000","  850"
"14:21:04:905","2517537931565904"," 121.452","  99.000"," 2900","  19.127","2290.085"," 636.135","  16.940","2020.633"," 561.287","103","0","   1.066"," 111.657","  31.016","  28.000","  850"
"14:21:05:007","2517538206603510"," 121.553","  99.000"," 2900","  19.486","2292.070"," 636.686","  17.298","2022.396"," 561.777","103","0","   1.050"," 111.764","  31.046","  28.000","  850"
"14:21:05:103","2517538466628069"," 121.650"," 100.000"," 2900","  19.534","2293.951"," 637.209","  17.303","2024.062"," 562.239","102","0","   1.292"," 111.888","  31.080","  28.000","  850"
"14:21:05:203","2517538736983095"," 121.750","  99.000"," 2900","  19.149","2295.869"," 637.741","  16.975","2025.762"," 562.712","103","0","   1.079"," 111.996","  31.110","  28.000","  850"
"14:21:05:303","2517539006096865"," 121.849"," 100.000"," 2900","  19.182","2297.781"," 638.272","  16.972","2027.453"," 563.181","102","0","   1.368"," 112.133","  31.148","  28.000","  850"
"14:21:05:406","2517539283655323"," 121.952","  96.000"," 2900","  19.345","2299.770"," 638.825","  17.062","2029.207"," 563.669","103","0","   1.573"," 112.294","  31.193","  28.000","  850"
"14:21:05:506","2517539554226034"," 122.053","  99.000"," 2900","  19.208","2301.694"," 639.360","  16.970","2030.908"," 564.141","102","0","   1.340"," 112.429","  31.230","  28.000","  850"
"14:21:05:603","2517539815289196"," 122.149","  99.000"," 2900","  18.967","2303.528"," 639.869","  16.708","2032.524"," 564.590","102","0","   1.430"," 112.567","  31.269","  28.000","  850"
"14:21:05:702","2517540083101146"," 122.248","  97.000"," 2900","  19.584","2305.471"," 640.409","  16.956","2034.206"," 565.057","102","0","   1.921"," 112.758","  31.322","  28.000","  850"
"14:21:05:805","2517540361782633"," 122.352","  99.000"," 2900","  18.789","2307.410"," 640.947","  16.503","2035.909"," 565.530","103","0","   1.669"," 112.930","  31.369","  28.000","  850"
"14:21:05:903","2517540624537762"," 122.449"," 100.000"," 2900","  18.943","2309.254"," 641.459","  16.673","2037.531"," 565.981","102","0","   1.501"," 113.076","  31.410","  28.000","  850"
"14:21:06:007","2517540906579624"," 122.553","  99.000"," 2900","  18.694","2311.207"," 642.002","  16.436","2039.248"," 566.458","102","0","   1.527"," 113.235","  31.454","  28.000","  850"
"14:21:06:103","2517541166521080"," 122.650","  99.000"," 2900","  18.618","2312.999"," 642.500","  16.374","2040.825"," 566.896","102","0","   1.489"," 113.379","  31.494","  28.000","  850"
"14:21:06:205","2517541442426160"," 122.752","  99.000"," 2900","  18.840","2314.924"," 643.035","  16.568","2042.518"," 567.366","102","0","   1.495"," 113.531","  31.537","  28.000","  850"
"14:21:06:305","2517541710561693"," 122.851"," 100.000"," 2900","  18.560","2316.768"," 643.547","  16.315","2044.138"," 567.816","101","0","   1.507"," 113.681","  31.578","  28.000","  850"
"14:21:06:407","2517541986536196"," 122.953","  99.000"," 2900","  18.678","2318.677"," 644.077","  16.451","2045.820"," 568.283","102","0","   1.349"," 113.819","  31.616","  28.000","  850"
"14:21:06:507","2517542256515640"," 123.053","  98.000"," 2900","  19.068","2320.584"," 644.607","  16.893","2047.509"," 568.752","102","0","   0.979"," 113.917","  31.644","  28.000","  850"
"14:21:06:606","2517542523539553"," 123.152","  99.000"," 2900","  18.982","2322.461"," 645.128","  16.817","2049.172"," 569.214","102","0","   0.984"," 114.014","  31.671","  28.000","  850"
"14:21:06:707","2517542796501540"," 123.253","  95.000"," 2900","  20.131","2324.496"," 645.693","  17.633","2050.955"," 569.710","103","0","   1.212"," 114.137","  31.705","  28.000","  850"
"14:21:06:807","2517543066488955"," 123.353","  98.000"," 2900","  19.178","2326.414"," 646.226","  17.011","2052.656"," 570.182","103","0","   0.941"," 114.231","  31.731","  28.000","  850"
"14:21:06:907","2517543336511401"," 123.453","  99.000"," 2900","  19.116","2328.326"," 646.757","  16.966","2054.353"," 570.654","103","0","   0.849"," 114.316","  31.754","  28.000","  850"
"14:21:07:005","2517543601135161"," 123.551","  99.000"," 2900","  19.099","2330.198"," 647.277","  16.949","2056.014"," 571.115","103","0","   0.853"," 114.399","  31.778","  28.000","  850"
"14:21:07:107","2517543876521484"," 123.653","  99.000"," 2900","  19.215","2332.157"," 647.822","  17.030","2057.751"," 571.597","103","0","   1.113"," 114.513","  31.809","  28.000","  850"
"14:21:07:205","2517544140471921"," 123.751","  97.000"," 2900","  19.328","2334.047"," 648.346","  17.108","2059.423"," 572.062","102","0","   1.214"," 114.631","  31.842","  28.000","  850"
"14:21:07:302","2517544403212197"," 123.848","  99.000"," 2900","  18.971","2335.893"," 648.859","  16.759","2061.054"," 572.515","102","0","   1.387"," 114.766","  31.880","  28.000","  850"
"14:21:07:403","2517544674586104"," 123.949"," 100.000"," 2900","  18.983","2337.801"," 649.389","  16.699","2062.733"," 572.981","102","0","   1.568"," 114.924","  31.923","  28.000","  850"
"14:21:07:507","2517544956539919"," 124.053","  99.000"," 2900","  18.761","2339.760"," 649.933","  16.529","2064.459"," 573.461","102","0","   1.373"," 115.067","  31.963","  28.000","  850"
"14:21:07:605","2517545220147600"," 124.151","  99.000"," 2900","  18.682","2341.585"," 650.440","  16.408","2066.061"," 573.906","101","0","   1.557"," 115.219","  32.005","  28.000","  850"
"14:21:07:703","2517545484843549"," 124.249","  95.000"," 2900","  19.334","2343.480"," 650.967","  16.662","2067.694"," 574.360","102","0","   1.901"," 115.406","  32.057","  28.000","  850"
"14:21:07:803","2517545755597686"," 124.349","  99.000"," 2900","  18.834","2345.369"," 651.491","  16.565","2069.356"," 574.821","103","0","   1.596"," 115.566","  32.102","  28.000","  850"
"14:21:07:903","2517546025699644"," 124.449","  99.000"," 2900","  18.789","2347.248"," 652.013","  16.541","2071.010"," 575.281","102","0","   1.420"," 115.708","  32.141","  28.000","  850"
"14:21:08:005","2517546299913435"," 124.551","  99.000"," 2900","  18.697","2349.147"," 652.541","  16.437","2072.680"," 575.744","102","0","   1.466"," 115.857","  32.182","  28.000","  850"
"14:21:08:106","2517546572728200"," 124.652"," 100.000"," 2900","  18.484","2351.015"," 653.060","  16.227","2074.320"," 576.200","102","0","   1.499"," 116.008","  32.224","  28.000","  850"
"14:21:08:207","2517546845878596"," 124.753","  99.000"," 2900","  18.469","2352.883"," 653.579","  16.209","2075.959"," 576.655","102","0","   1.523"," 116.162","  32.267","  28.000","  850"
"14:21:08:303","2517547105231659"," 124.849","  99.000"," 2900","  18.637","2354.674"," 654.076","  16.366","2077.531"," 577.092","101","0","   1.559"," 116.312","  32.309","  28.000","  850"
"14:21:08:404","2517547379642679"," 124.951","  99.000"," 2900","  18.910","2356.596"," 654.610","  16.671","2079.226"," 577.563","102","0","   1.330"," 116.447","  32.346","  28.000","  850"
"14:21:08:507","2517547656530580"," 125.053","  99.000"," 2900","  18.816","2358.525"," 655.146","  16.642","2080.932"," 578.037","102","0","   1.106"," 116.561","  32.378","  28.000","  850"
"14:21:08:603","2517547915276986"," 125.149","  97.000"," 2900","  18.873","2360.334"," 655.648","  16.728","2082.536"," 578.482","102","0","   0.834"," 116.640","  32.400","  28.000","  850"
"14:21:08:702","2517548183015433"," 125.248","  95.000"," 2900","  20.181","2362.335"," 656.204","  17.671","2084.288"," 578.969","103","0","   1.211"," 116.761","  32.433","  28.000","  850"
"14:21:08:805","2517548461079547"," 125.351"," 100.000"," 2900","  19.160","2364.309"," 656.752","  16.994","2086.038"," 579.455","103","0","   0.958"," 116.859","  32.461","  28.000","  850"
"14:21:08:907","2517548736503010"," 125.453"," 100.000"," 2900","  19.118","2366.259"," 657.294","  16.965","2087.769"," 579.936","102","0","   0.857"," 116.947","  32.485","  28.000","  850"
"14:21:09:007","2517549005497131"," 125.553","  99.000"," 2900","  19.187","2368.170"," 657.825","  17.031","2089.466"," 580.407","102","0","   0.858"," 117.032","  32.509","  28.000","  850"
"14:21:09:103","2517549264892113"," 125.649"," 100.000"," 2900","  19.131","2370.008"," 658.336","  16.943","2091.093"," 580.859","102","0","   1.147"," 117.142","  32.540","  28.000","  850"
"14:21:09:205","2517549539646708"," 125.751","  99.000"," 2900","  19.262","2371.969"," 658.880","  17.063","2092.830"," 581.342","102","0","   1.188"," 117.263","  32.573","  28.000","  850"
"14:21:09:304","2517549808534086"," 125.851","  99.000"," 2900","  19.116","2373.872"," 659.409","  16.876","2094.510"," 581.808","103","0","   1.566"," 117.419","  32.616","  28.000","  850"
"14:21:09:405","2517550081820163"," 125.952"," 100.000"," 2900","  18.945","2375.790"," 659.942","  16.722","2096.203"," 582.279","102","0","   1.319"," 117.553","  32.654","  28.000","  850"
"14:21:09:503","2517550346263260"," 126.050"," 100.000"," 2900","  18.512","2377.603"," 660.445","  16.258","2097.795"," 582.721","101","0","   1.484"," 117.698","  32.694","  28.000","  850"
"14:21:09:605","2517550620580902"," 126.151","  98.000"," 2900","  18.405","2379.473"," 660.965","  15.861","2099.407"," 583.169","101","0","   1.556"," 117.856","  32.738","  28.000","  850"
"14:21:09:702","2517550883028975"," 126.248","  95.000"," 2900","  18.672","2381.288"," 661.469","  16.033","2100.965"," 583.601","102","0","   1.946"," 118.045","  32.790","  28.000","  850"
"14:21:09:805","2517551160144024"," 126.351","  98.000"," 2700","  18.520","2383.189"," 661.997","  16.266","2102.635"," 584.065","102","0","   1.426"," 118.192","  32.831","  28.000","  850"
"14:21:09:907","2517551436609904"," 126.454","  99.000"," 2700","  18.457","2385.079"," 662.522","  16.233","2104.297"," 584.527","102","0","   1.246"," 118.319","  32.866","  28.000","  850"
"14:21:10:007","2517551706564114"," 126.554","  99.000"," 2900","  17.769","2386.856"," 663.015","  15.509","2105.848"," 584.958","101","0","   1.493"," 118.469","  32.908","  28.000","  850"
"14:21:10:107","2517551976544965"," 126.654","  99.000"," 2900","  17.581","2388.614"," 663.504","  15.311","2107.379"," 585.383","101","0","   1.580"," 118.627","  32.952","  28.000","  850"
"14:21:10:203","2517552235753128"," 126.750","  99.000"," 2900","  17.503","2390.294"," 663.971","  15.230","2108.841"," 585.789","100","0","   1.621"," 118.782","  32.995","  28.000","  850"
"14:21:10:305","2517552511683123"," 126.852","  99.000"," 2900","  17.734","2392.106"," 664.474","  15.466","2110.422"," 586.228","100","0","   1.563"," 118.942","  33.039","  28.000","  850"
"14:21:10:405","2517552780162045"," 126.951"," 100.000"," 2900","  18.769","2393.973"," 664.992","  16.515","2112.064"," 586.684","101","0","   1.377"," 119.079","  33.077","  28.000","  850"
"14:21:10:507","2517553055982129"," 127.053","  99.000"," 2900","  18.935","2395.907"," 665.530","  16.745","2113.774"," 587.160","101","0","   1.130"," 119.194","  33.110","  28.000","  850"
"14:21:10:603","2517553315299735"," 127.149","  99.000"," 2900","  19.594","2397.789"," 666.053","  17.242","2115.430"," 587.620","102","0","   0.834"," 119.274","  33.132","  28.000","  850"
