"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)"
"14:28:05:726","2518674084923244","  44.912","  95.000"," 3000","  20.991"," 938.545"," 260.707","  18.535"," 840.116"," 233.365","104","0","   1.091","  34.399","   9.555","  28.000","  850"
"14:28:05:827","2518674358273629","  45.014","  82.000"," 3000","  18.993"," 940.468"," 261.241","  16.796"," 841.816"," 233.838","101","0","   0.848","  34.485","   9.579","  28.000","  850"
"14:28:05:929","2518674633915105","  45.116","  87.000"," 2900","  19.963"," 942.506"," 261.807","  17.799"," 843.633"," 234.343","104","0","   0.793","  34.566","   9.602","  28.000","  850"
"14:28:06:027","2518674898784733","  45.214","  99.000"," 2900","  20.120"," 944.480"," 262.355","  18.002"," 845.399"," 234.833","105","0","   0.709","  34.636","   9.621","  28.000","  850"
"14:28:06:127","2518675168018506","  45.314","  99.000"," 3000","  20.170"," 946.491"," 262.914","  18.041"," 847.199"," 235.333","105","0","   0.683","  34.704","   9.640","  28.000","  850"
"14:28:06:228","2518675440181044","  45.414","  99.000"," 2900","  19.622"," 948.469"," 263.464","  17.497"," 848.962"," 235.823","103","0","   0.688","  34.773","   9.659","  28.000","  850"
"14:28:06:328","2518675711194561","  45.515","  99.000"," 2900","  19.237"," 950.400"," 264.000","  17.136"," 850.682"," 236.301","103","0","   0.675","  34.841","   9.678","  28.000","  850"
"14:28:06:425","2518675973585949","  45.612","  99.000"," 2900","  19.288"," 952.275"," 264.521","  17.185"," 852.353"," 236.765","103","0","   0.673","  34.906","   9.696","  28.000","  850"
"14:28:06:525","2518676243016078","  45.712","  99.000"," 2900","  19.370"," 954.208"," 265.058","  17.256"," 854.075"," 237.243","103","0","   0.677","  34.974","   9.715","  28.000","  850"
"14:28:06:627","2518676518443924","  45.814"," 100.000"," 2900","  19.277"," 956.174"," 265.604","  17.152"," 855.824"," 237.729","102","0","   0.725","  35.048","   9.736","  28.000","  850"
"14:28:06:725","2518676783736261","  45.912","  95.000"," 2900","  20.397"," 958.178"," 266.161","  17.929"," 857.586"," 238.218","102","0","   1.112","  35.157","   9.766","  28.000","  850"
"14:28:06:830","2518677066491715","  46.017","  99.000"," 2900","  19.468"," 960.217"," 266.727","  17.326"," 859.401"," 238.722","102","0","   0.809","  35.242","   9.789","  28.000","  850"
"14:28:06:930","2518677335128032","  46.116","  99.000"," 2900","  19.435"," 962.151"," 267.264","  17.310"," 861.123"," 239.201","103","0","   0.701","  35.312","   9.809","  28.000","  850"
"14:28:07:027","2518677598678242","  46.214","  99.000"," 2900","  19.201"," 964.025"," 267.785","  17.093"," 862.791"," 239.664","102","0","   0.695","  35.380","   9.828","  28.000","  850"
"14:28:07:125","2518677863559363","  46.312","  99.000"," 2900","  19.215"," 965.911"," 268.308","  17.105"," 864.470"," 240.130","102","0","   0.661","  35.444","   9.846","  28.000","  850"
"14:28:07:230","2518678146471837","  46.417"," 100.000"," 2900","  19.194"," 967.922"," 268.867","  17.079"," 866.259"," 240.628","103","0","   0.684","  35.516","   9.866","  28.000","  850"
"14:28:07:327","2518678406894469","  46.513","  99.000"," 2900","  18.980"," 969.753"," 269.376","  16.886"," 867.888"," 241.080","102","0","   0.668","  35.581","   9.883","  28.000","  850"
"14:28:07:426","2518678674954303","  46.613","  99.000"," 2900","  19.241"," 971.663"," 269.906","  17.119"," 869.588"," 241.552","103","0","   0.681","  35.648","   9.902","  28.000","  850"
"14:28:07:528","2518678950558441","  46.715","  99.000"," 2900","  19.152"," 973.618"," 270.449","  17.040"," 871.327"," 242.035","103","0","   0.689","  35.718","   9.922","  28.000","  850"
"14:28:07:626","2518679215224411","  46.813","  99.000"," 2900","  19.096"," 975.490"," 270.969","  16.990"," 872.993"," 242.498","102","0","   0.686","  35.786","   9.940","  28.000","  850"
"14:28:07:725","2518679483369412","  46.912","  96.000"," 2900","  20.234"," 977.499"," 271.528","  17.772"," 874.758"," 242.988","103","0","   1.101","  35.895","   9.971","  28.000","  850"
"14:28:07:829","2518679762404119","  47.015","  99.000"," 2900","  19.400"," 979.504"," 272.085","  17.258"," 876.541"," 243.484","103","0","   0.836","  35.981","   9.995","  28.000","  850"
"14:28:07:929","2518680032856591","  47.115","  99.000"," 2900","  19.422"," 981.450"," 272.625","  17.278"," 878.272"," 243.964","103","0","   0.734","  36.055","  10.015","  28.000","  850"
"14:28:08:029","2518680301808667","  47.215","  99.000"," 2900","  19.138"," 983.357"," 273.155","  17.032"," 879.969"," 244.436","103","0","   0.702","  36.125","  10.035","  28.000","  850"
"14:28:08:126","2518680565525620","  47.313","  99.000"," 2900","  19.200"," 985.232"," 273.676","  17.081"," 881.637"," 244.899","103","0","   0.704","  36.194","  10.054","  28.000","  850"
"14:28:08:229","2518680842610696","  47.415"," 100.000"," 2900","  19.426"," 987.226"," 274.229","  17.295"," 883.412"," 245.392","103","0","   0.680","  36.263","  10.073","  28.000","  850"
"14:28:08:328","2518681110538671","  47.515","  99.000"," 2900","  19.129"," 989.124"," 274.757","  17.016"," 885.101"," 245.861","102","0","   0.719","  36.335","  10.093","  28.000","  850"
"14:28:08:427","2518681378209654","  47.614","  99.000"," 2900","  19.069"," 991.015"," 275.282","  16.956"," 886.782"," 246.328","102","0","   0.731","  36.407","  10.113","  28.000","  850"
"14:28:08:525","2518681643052204","  47.712","  99.000"," 2900","  19.097"," 992.888"," 275.802","  16.993"," 888.449"," 246.791","102","0","   0.683","  36.474","  10.132","  28.000","  850"
"14:28:08:626","2518681915237320","  47.813","  98.000"," 2900","  19.134"," 994.817"," 276.338","  17.015"," 890.164"," 247.268","102","0","   0.681","  36.543","  10.151","  28.000","  850"
"14:28:08:728","2518682191140312","  47.915","  95.000"," 2900","  20.338"," 996.895"," 276.915","  17.876"," 891.991"," 247.775","102","0","   1.080","  36.653","  10.181","  28.000","  850"
"14:28:08:826","2518682455449486","  48.013","  99.000"," 2900","  19.363"," 998.791"," 277.442","  17.231"," 893.678"," 248.244","102","0","   0.807","  36.732","  10.203","  28.000","  850"
"14:28:08:930","2518682736499089","  48.117","  99.000"," 2900","  19.304","1000.800"," 278.000","  17.184"," 895.467"," 248.741","103","0","   0.711","  36.806","  10.224","  28.000","  850"
"14:28:09:028","2518683000421848","  48.215","  99.000"," 2900","  19.649","1002.721"," 278.534","  17.497"," 897.177"," 249.216","103","0","   0.747","  36.879","  10.244","  28.000","  850"
"14:28:09:125","2518683263224233","  48.312","  99.000"," 2900","  19.112","1004.581"," 279.050","  17.007"," 898.832"," 249.676","102","0","   0.683","  36.946","  10.263","  28.000","  850"
"14:28:09:230","2518683546494415","  48.417","  99.000"," 2900","  19.323","1006.609"," 279.613","  17.203"," 900.637"," 250.177","103","0","   0.686","  37.018","  10.283","  28.000","  850"
"14:28:09:330","2518683816156222","  48.517","  99.000"," 2900","  19.277","1008.534"," 280.148","  17.169"," 902.352"," 250.653","102","0","   0.666","  37.084","  10.301","  28.000","  850"
"14:28:09:430","2518684086496701","  48.617","  99.000"," 2900","  19.341","1010.471"," 280.686","  17.218"," 904.076"," 251.132","102","0","   0.689","  37.153","  10.320","  28.000","  850"
"14:28:09:528","2518684351518213","  48.715","  99.000"," 2900","  19.476","1012.382"," 281.217","  17.350"," 905.779"," 251.605","102","0","   0.668","  37.219","  10.339","  28.000","  850"
"14:28:09:626","2518684615242207","  48.813"," 100.000"," 2900","  19.272","1014.265"," 281.740","  17.151"," 907.455"," 252.071","102","0","   0.680","  37.285","  10.357","  28.000","  850"
"14:28:09:726","2518684884617424","  48.913","  95.000"," 2900","  20.767","1016.337"," 282.316","  18.005"," 909.251"," 252.570","102","0","   1.107","  37.396","  10.388","  28.000","  850"
"14:28:09:828","2518685160791166","  49.015","  99.000"," 2900","  19.275","1018.308"," 282.863","  17.147"," 911.005"," 253.057","102","0","   0.788","  37.476","  10.410","  28.000","  850"
"14:28:09:930","2518685436493974","  49.117","  99.000"," 2900","  19.233","1020.272"," 283.409","  17.108"," 912.752"," 253.542","102","0","   0.717","  37.549","  10.430","  28.000","  850"
"14:28:10:026","2518685693497614","  49.212","  99.000"," 2900","  19.392","1022.118"," 283.922","  17.265"," 914.395"," 253.999","102","0","   0.721","  37.618","  10.449","  28.000","  850"
"14:28:10:128","2518685969885820","  49.314","  99.000"," 2900","  19.635","1024.128"," 284.480","  17.494"," 916.186"," 254.496","102","0","   0.682","  37.688","  10.469","  28.000","  850"
"14:28:10:226","2518686233500605","  49.412","  99.000"," 2900","  19.402","1026.023"," 285.006","  17.281"," 917.874"," 254.965","102","0","   0.686","  37.755","  10.487","  28.000","  850"
"14:28:10:330","2518686515935212","  49.517"," 100.000"," 2900","  19.634","1028.077"," 285.577","  17.487"," 919.703"," 255.473","102","0","   0.695","  37.827","  10.508","  28.000","  850"
"14:28:10:425","2518686773308404","  49.612","  99.000"," 2900","  19.468","1029.933"," 286.092","  17.335"," 921.355"," 255.932","103","0","   0.703","  37.894","  10.526","  28.000","  850"
"14:28:10:526","2518687045985907","  49.713","  99.000"," 2900","  19.388","1031.891"," 286.636","  17.265"," 923.099"," 256.416","102","0","   0.687","  37.964","  10.546","  28.000","  850"
"14:28:10:626","2518687315205997","  49.813","  99.000"," 2900","  19.102","1033.795"," 287.165","  16.995"," 924.794"," 256.887","102","0","   0.682","  38.032","  10.564","  28.000","  850"
"14:28:10:729","2518687592841948","  49.916","  95.000"," 2900","  20.243","1035.877"," 287.744","  17.779"," 926.622"," 257.395","102","0","   1.094","  38.144","  10.596","  28.000","  850"
"14:28:10:826","2518687854748923","  50.013","  98.000"," 2900","  19.417","1037.761"," 288.267","  17.273"," 928.298"," 257.860","102","0","   0.812","  38.223","  10.618","  28.000","  850"
"14:28:10:927","2518688126935665","  50.113","  99.000"," 2900","  19.515","1039.728"," 288.813","  17.382"," 930.050"," 258.347","103","0","   0.695","  38.293","  10.637","  28.000","  850"
"14:28:11:029","2518688401860636","  50.215","  99.000"," 2900","  19.681","1041.732"," 289.370","  17.532"," 931.835"," 258.843","103","0","   0.692","  38.364","  10.657","  28.000","  850"
"14:28:11:126","2518688664515625","  50.313","  99.000"," 2900","  19.583","1043.637"," 289.899","  17.440"," 933.532"," 259.314","102","0","   0.675","  38.429","  10.675","  28.000","  850"
"14:28:11:226","2518688933481726","  50.412","  99.000"," 2900","  19.329","1045.563"," 290.434","  17.211"," 935.246"," 259.791","102","0","   0.687","  38.498","  10.694","  28.000","  850"
"14:28:11:330","2518689216481083","  50.517","  99.000"," 2900","  19.615","1047.619"," 291.005","  17.467"," 937.077"," 260.299","102","0","   0.695","  38.571","  10.714","  28.000","  850"
"14:28:11:429","2518689482456349","  50.615","  99.000"," 2900","  19.524","1049.542"," 291.540","  17.358"," 938.787"," 260.774","102","0","   0.706","  38.640","  10.733","  28.000","  850"
"14:28:11:530","2518689755027067","  50.716","  99.000"," 2900","  19.756","1051.537"," 292.094","  17.168"," 940.521"," 261.256","102","0","   0.686","  38.710","  10.753","  28.000","  850"
"14:28:11:626","2518690014073878","  50.812","  99.000"," 2900","  19.597","1053.417"," 292.616","  17.454"," 942.195"," 261.721","102","0","   0.677","  38.775","  10.771","  28.000","  850"
"14:28:11:729","2518690291746861","  50.915","  96.000"," 2900","  20.621","1055.538"," 293.205","  18.153"," 944.062"," 262.239","103","0","   1.089","  38.887","  10.802","  28.000","  850"
"14:28:11:828","2518690559367966","  51.014","  99.000"," 2900","  19.811","1057.501"," 293.750","  17.646"," 945.811"," 262.725","103","0","   0.818","  38.968","  10.824","  28.000","  850"
"14:28:11:930","2518690835020338","  51.116","  99.000"," 2900","  19.551","1059.498"," 294.305","  17.407"," 947.589"," 263.219","103","0","   0.720","  39.041","  10.845","  28.000","  850"
"14:28:12:026","2518691094031980","  51.212","  99.000"," 2900","  19.508","1061.369"," 294.825","  17.370"," 949.255"," 263.682","102","0","   0.706","  39.109","  10.864","  28.000","  850"
"14:28:12:129","2518691372724201","  51.316","  99.000"," 2800","  19.183","1063.349"," 295.375","  17.049"," 951.015"," 264.171","101","0","   0.699","  39.181","  10.884","  28.000","  850"
"14:28:12:226","2518691635016721","  51.413","  99.000"," 2800","  17.637","1065.063"," 295.851","  15.507"," 952.521"," 264.589","100","0","   0.695","  39.249","  10.902","  28.000","  850"
"14:28:12:329","2518691913462852","  51.516","  99.000"," 2800","  17.607","1066.878"," 296.355","  15.482"," 954.118"," 265.033","100","0","   0.668","  39.317","  10.922","  28.000","  850"
"14:28:12:430","2518692184528113","  51.616"," 100.000"," 2800","  17.489","1068.634"," 296.843","  15.381"," 955.662"," 265.462"," 99","0","   0.686","  39.386","  10.941","  28.000","  850"
"14:28:12:527","2518692447751275","  51.714"," 100.000"," 2800","  17.992","1070.388"," 297.330","  15.830"," 957.205"," 265.890"," 99","0","   0.695","  39.454","  10.959","  28.000","  850"
"14:28:12:626","2518692715243116","  51.813","  99.000"," 2800","  17.840","1072.156"," 297.821","  15.696"," 958.760"," 266.322"," 99","0","   0.674","  39.521","  10.978","  28.000","  850"
"14:28:12:730","2518692996519900","  51.917","  95.000"," 2800","  18.901","1074.125"," 298.368","  16.425"," 960.472"," 266.798","100","0","   1.067","  39.632","  11.009","  28.000","  850"
"14:28:12:831","2518693266611871","  52.017","  99.000"," 2800","  18.120","1075.938"," 298.872","  15.937"," 962.066"," 267.241","100","0","   0.848","  39.717","  11.032","  28.000","  850"
"14:28:12:930","2518693535143539","  52.117","  99.000"," 2800","  18.082","1077.736"," 299.371","  15.907"," 963.648"," 267.680"," 99","0","   0.755","  39.792","  11.053","  28.000","  850"
"14:28:13:026","2518693793888748","  52.212","  99.000"," 2800","  17.745","1079.437"," 299.844","  15.612"," 965.144"," 268.096"," 99","0","   0.694","  39.859","  11.072","  28.000","  850"
"14:28:13:130","2518694076487488","  52.317","  99.000"," 2800","  17.894","1081.310"," 300.364","  15.745"," 966.792"," 268.553"," 99","0","   0.665","  39.928","  11.091","  28.000","  850"
"14:28:13:226","2518694334131088","  52.412","  99.000"," 2800","  17.625","1082.992"," 300.831","  15.503"," 968.272"," 268.964"," 99","0","   0.674","  39.992","  11.109","  28.000","  850"
"14:28:13:327","2518694606994741","  52.514","  99.000"," 2800","  17.702","1084.781"," 301.328","  15.573"," 969.846"," 269.402"," 99","0","   0.675","  40.061","  11.128","  28.000","  850"
"14:28:13:430","2518694885417628","  52.617","  99.000"," 2800","  17.848","1086.621"," 301.839","  15.700"," 971.465"," 269.851"," 99","0","   0.678","  40.131","  11.147","  28.000","  850"
"14:28:13:528","2518695150548721","  52.715","  99.000"," 2800","  17.578","1088.347"," 302.319","  15.463"," 972.983"," 270.273"," 98","0","   0.668","  40.196","  11.166","  28.000","  850"
"14:28:13:626","2518695413515230","  52.812","  99.000"," 2800","  17.673","1090.069"," 302.797","  15.550"," 974.498"," 270.694"," 98","0","   0.674","  40.262","  11.184","  28.000","  850"
"14:28:13:729","2518695691112868","  52.915","  95.000"," 2800","  18.865","1092.008"," 303.336","  16.361"," 976.180"," 271.161"," 99","0","   1.088","  40.374","  11.215","  28.000","  850"
"14:28:13:830","2518695966363627","  53.017","  99.000"," 2800","  18.014","1093.845"," 303.846","  15.842"," 977.795"," 271.610"," 99","0","   0.800","  40.455","  11.238","  28.000","  850"
"14:28:13:926","2518696225250508","  53.113","  99.000"," 2800","  17.751","1095.547"," 304.319","  15.607"," 979.292"," 272.025"," 98","0","   0.708","  40.523","  11.256","  28.000","  850"
"14:28:14:028","2518696498772805","  53.214","  99.000"," 2800","  17.634","1097.333"," 304.815","  15.502"," 980.862"," 272.462"," 98","0","   0.718","  40.596","  11.277","  28.000","  850"
"14:28:14:130","2518696774217751","  53.316","  99.000"," 2800","  17.979","1099.167"," 305.324","  15.829"," 982.477"," 272.910"," 99","0","   0.680","  40.665","  11.296","  28.000","  850"
"14:28:14:228","2518697039217402","  53.414","  99.000"," 2800","  17.765","1100.911"," 305.809","  15.624"," 984.010"," 273.336"," 99","0","   0.688","  40.733","  11.315","  28.000","  850"
"14:28:14:329","2518697313279645","  53.516","  99.000"," 2800","  17.774","1102.715"," 306.310","  15.637"," 985.598"," 273.777"," 99","0","   0.679","  40.802","  11.334","  28.000","  850"
"14:28:14:428","2518697579125800","  53.614","  99.000"," 2800","  17.860","1104.474"," 306.798","  15.719"," 987.145"," 274.207"," 99","0","   0.688","  40.869","  11.353","  28.000","  850"
